4.816513761467888, 3.75
4.816513761467888, 4.375000000000028
4.816513761467888, 3.1250000000000284
9.954128440366958, 7.5
9.954128440366958, 8.750000000000028
9.954128440366958, 5.937500000000028
15.091743119266049, 7.5
15.091743119266049, 8.750000000000028
15.091743119266049, 6.562500000000028
19.908256880733944, 14.062500000000028
19.908256880733944, 15.3125
19.908256880733944, 13.125000000000028
30.183486238532097, 21.56250000000003
30.183486238532097, 22.8125
30.183486238532097, 20.62500000000003
39.81651376146789, 32.5
40.137614678899084, 30.3125
40.137614678899084, 28.75000000000003
60.3669724770642, 37.5
60.3669724770642, 29.68750000000003
60.0733944954, 33.75
