5.173913043478279, 3.8518518518518476
5.173913043478279, 3.259259259259238
5.173913043478279, 4.444444444444429
10.043478260869591, 8
10.043478260869591, 7.407407407407391
10.043478260869591, 8.59259259259261
15.217391304347814, 13.629629629629648
15.217391304347814, 13.037037037037038
15.217391304347814, 14.2222222222222
20.086956521739154, 15.111111111111114
20.086956521739154, 14.2222222222222
20.086956521739154, 15.703703703703695
30.13043478260869, 24.59259259259261
30.13043478260869, 23.703703703703695
30.13043478260869, 25.481481481481467
39.86956521739131, 26.962962962962962
39.86956521739131, 24
39.86956521739131, 30.2222222222222
59.95652173913044, 34.37037037037035
59.95652173913044, 30.2222222222222
59.95652173913044, 38.81481481481481
