5.1063829787233885, 1.2765957446808756
5.1063829787233885, 1.9015957446808613
5.1063829787233885, 0.6515957446808756
9.893617021276583, 5.364029255319167
9.893617021276583, 5.989029255319153
9.893617021276583, 4.426529255319167
15, 7.265625000000014
15, 8.203125000000014
15, 6.328125000000014
20.10638297872339, 9.167220744680861
20.10638297872339, 10.417220744680861
20.10638297872339, 7.917220744680847
30, 11.718750000000007
30, 13.593750000000007
30, 9.84375
39.89361702127658, 12.70777925531916
39.89361702127658, 14.89527925531916
39.89361702127658, 10.520279255319167
